layer_name,data_index,count_Model_1,count_Model_2,total_neurons_Model_1,total_neurons_Model_2,percentage_active_Model_1,percentage_active_Model_2,mean_Model_1,mean_Model_2,sum_Model_1,sum_Model_2,max_Model_1,max_Model_2,min_Model_1,min_Model_2,variance_Model_1,variance_Model_2,image_index
classifier 17-relu,3317,41,39,512,512,8.0078125,7.6171875,0.7467913031578064,0.7400014400482178,30.618444442749023,28.860055923461914,2.6970150470733643,2.070816993713379,0.005042135715484619,0.00021361187100410461,0.3405825197696686,0.3312833309173584,3317
classifier 20-sigmoid,3317,1,1,1,1,100.0,100.0,0.1487792730331421,0.27994126081466675,0.1487792730331421,0.27994126081466675,0.1487792730331421,0.27994126081466675,0.1487792730331421,0.27994126081466675,,,3317
features 3-relu,3319,325825,359661,1605632,1605632,20.292632433832907,22.399964624521683,0.08029546588659286,0.06778843700885773,26162.271484375,24380.85546875,0.6180701851844788,0.46772587299346924,2.1606683731079102e-07,2.980232238769531e-07,0.004035200458019972,0.0032537365332245827,3319
features 7-relu,3319,109887,100133,802816,802816,13.687694316007654,12.47272102200255,0.11663106828927994,0.0244002565741539,12816.23828125,2443.27099609375,0.5718123316764832,0.5477200150489807,2.644956111907959e-07,7.9016899690032e-08,0.011589279398322105,0.0014540558913722634,3319
features 11-relu,3319,2621,31252,401408,401408,0.6529516103316326,7.785594706632653,0.05648906156420708,0.03942863270640373,148.05783081054688,1232.2236328125,0.881071150302887,0.5411847829818726,1.1993572115898132e-05,4.3958425521850586e-07,0.011333104223012924,0.0008953837677836418,3319
classifier 17-relu,3319,98,75,512,512,19.140625,14.6484375,0.7195162177085876,1.6806397438049316,70.51258850097656,126.0479736328125,2.124356746673584,6.175107955932617,0.013295359909534454,0.035601284354925156,0.23062385618686676,1.472642183303833,3319
classifier 20-sigmoid,3319,1,1,1,1,100.0,100.0,0.20580534636974335,0.9164891839027405,0.20580534636974335,0.9164891839027405,0.20580534636974335,0.9164891839027405,0.20580534636974335,0.9164891839027405,,,3319
features 3-relu,3321,177407,214373,1605632,1605632,11.04904486208546,13.35131586814413,0.059027694165706635,0.047732096165418625,10471.92578125,10232.47265625,0.7057725191116333,0.6420836448669434,5.122274160385132e-07,1.3597309589385986e-07,0.0035568829625844955,0.0018112575635313988,3321
features 7-relu,3321,87971,163389,802816,802816,10.957803531568878,20.35198600924745,0.04991307109594345,0.027647539973258972,4390.90283203125,4517.3037109375,0.8011447191238403,0.44946783781051636,1.643202267587185e-07,2.7939677238464355e-09,0.006465895101428032,0.0012353366473689675,3321
features 11-relu,3321,5432,13969,401408,401408,1.3532366071428572,3.4800003985969385,0.071229487657547,0.03882220387458801,386.9185791015625,542.307373046875,1.1370655298233032,0.5697565078735352,4.336237907409668e-05,2.952292561531067e-06,0.008129811845719814,0.0027721936348825693,3321
classifier 17-relu,3321,64,47,512,512,12.5,9.1796875,1.035004734992981,0.9067434668540955,66.24030303955078,42.616943359375,3.9755420684814453,3.4910805225372314,0.0071548596024513245,0.006533131003379822,0.6602264642715454,0.5761771202087402,3321
classifier 20-sigmoid,3321,1,1,1,1,100.0,100.0,0.17099764943122864,0.2942960560321808,0.17099764943122864,0.2942960560321808,0.17099764943122864,0.2942960560321808,0.17099764943122864,0.2942960560321808,,,3321
features 3-relu,3324,106026,140940,1605632,1605632,6.603381098533164,8.777851961096939,0.05482505261898041,0.034770529717206955,5812.880859375,4900.55859375,1.0413258075714111,1.0052716732025146,1.3709068298339844e-06,2.868473529815674e-07,0.007402926217764616,0.002235431456938386,3324
features 7-relu,3324,94242,165170,802816,802816,11.73892897002551,20.57383011798469,0.030189186334609985,0.02171970158815384,2845.08935546875,3587.443115234375,0.4333378076553345,0.5383417010307312,7.578637450933456e-08,1.955777406692505e-07,0.001399473869241774,0.0008965793531388044,3324
features 11-relu,3324,4638,19878,401408,401408,1.1554328762755102,4.952068718112245,0.03991486877202988,0.03076479583978653,185.12515258789062,611.5426025390625,0.4352387487888336,0.33403539657592773,9.47632361203432e-06,9.834766387939453e-07,0.0022707837633788586,0.0010151717578992248,3324
classifier 17-relu,3324,63,43,512,512,12.3046875,8.3984375,0.49016401171684265,0.48167404532432556,30.88033103942871,20.711984634399414,1.6375133991241455,1.9386190176010132,0.004980199504643679,0.00039811432361602783,0.1378880888223648,0.18552324175834656,3324
classifier 20-sigmoid,3324,1,1,1,1,100.0,100.0,0.2651854455471039,0.49378225207328796,0.2651854455471039,0.49378225207328796,0.2651854455471039,0.49378225207328796,0.2651854455471039,0.49378225207328796,,,3324
features 3-relu,3325,132474,191943,1605632,1605632,8.25058294802296,11.954358159279337,0.061144571751356125,0.04353734850883484,8100.06591796875,8356.689453125,0.9917794466018677,0.9385719299316406,1.0710209608078003e-07,1.043081283569336e-06,0.0050630210898816586,0.0018807516898959875,3325
features 7-relu,3325,109192,151711,802816,802816,13.601124043367346,18.897356305803573,0.050220590084791183,0.021997306495904922,5483.68701171875,3337.2333984375,1.25757896900177,0.5063005685806274,1.5558907762169838e-07,4.959292709827423e-08,0.005792262498289347,0.0011050086468458176,3325
features 11-relu,3325,3433,23178,401408,401408,0.8552395567602041,5.774174904336735,0.055936090648174286,0.0346333272755146,192.02859497070312,802.731201171875,1.438016414642334,0.6314549446105957,2.1860003471374512e-05,4.198402166366577e-06,0.008309698663651943,0.0017232393147423863,3325
classifier 17-relu,3325,76,58,512,512,14.84375,11.328125,0.617617130279541,0.9780344367027283,46.93890380859375,56.72599792480469,2.555652379989624,2.741729497909546,0.005580350756645203,0.053135015070438385,0.28745734691619873,0.5660170316696167,3325
classifier 20-sigmoid,3325,1,1,1,1,100.0,100.0,0.39296573400497437,0.7366600036621094,0.39296573400497437,0.7366600036621094,0.39296573400497437,0.7366600036621094,0.39296573400497437,0.7366600036621094,,,3325
features 3-relu,3327,221582,273677,1605632,1605632,13.800297951211734,17.044814752072703,0.06943351030349731,0.05712784454226494,15385.216796875,15634.5771484375,1.0419501066207886,0.9946683645248413,1.1175870895385742e-07,6.705522537231445e-08,0.004456596914678812,0.002420962555333972,3327
features 7-relu,3327,96329,145924,802816,802816,11.998888911033163,18.176518654336736,0.08010232448577881,0.025375356897711754,7716.1767578125,3702.87353515625,0.8936716914176941,0.6727311015129089,5.029141902923584e-07,4.423345671966672e-07,0.015157725661993027,0.001336594927124679,3327
features 11-relu,3327,3877,18411,401408,401408,0.9658502072704082,4.586605149872449,0.07191668450832367,0.03627045825123787,278.82098388671875,667.775390625,0.9497988820075989,0.582826554775238,5.1067210733890533e-05,1.8943101167678833e-06,0.011783947236835957,0.0021679000928997993,3327
classifier 17-relu,3327,45,44,512,512,8.7890625,8.59375,0.7578845620155334,0.8442986607551575,34.10480499267578,37.149139404296875,2.789323568344116,2.0729241371154785,0.021667033433914185,0.03590932488441467,0.4658145010471344,0.3974306881427765,3327
classifier 20-sigmoid,3327,1,1,1,1,100.0,100.0,0.38595080375671387,0.36347469687461853,0.38595080375671387,0.36347469687461853,0.38595080375671387,0.36347469687461853,0.38595080375671387,0.36347469687461853,,,3327
features 3-relu,3330,101821,127311,1605632,1605632,6.341490453603315,7.929027323820153,0.06441967934370041,0.0413801372051239,6559.2763671875,5268.146484375,0.9597899317741394,0.908110499382019,5.21540641784668e-07,4.470348358154297e-08,0.009127047844231129,0.0030751118902117014,3330
features 7-relu,3330,84063,202903,802816,802816,10.471017020089286,25.273910833864793,0.03092866577208042,0.02521214820444584,2599.95654296875,5115.6201171875,0.5050880312919617,0.490456759929657,2.6228372007608414e-07,5.774199962615967e-08,0.0018116853898391128,0.0009485474438406527,3330
features 11-relu,3330,7424,8507,401408,401408,1.8494897959183674,2.1192900988520407,0.060516782104969025,0.03938573598861694,449.2765808105469,335.054443359375,0.6292668581008911,0.39230331778526306,1.0365620255470276e-06,3.032386302947998e-06,0.004559520166367292,0.0020128432661294937,3330
classifier 17-relu,3330,60,36,512,512,11.71875,7.03125,0.9406781792640686,0.6176785230636597,56.44068908691406,22.236427307128906,2.9396562576293945,2.3242740631103516,0.00492173433303833,0.023548193275928497,0.561857283115387,0.2596781551837921,3330
classifier 20-sigmoid,3330,1,1,1,1,100.0,100.0,0.193368062376976,0.2958345115184784,0.193368062376976,0.2958345115184784,0.193368062376976,0.2958345115184784,0.193368062376976,0.2958345115184784,,,3330
features 3-relu,3332,209422,235894,1605632,1605632,13.042963767538266,14.69166035554847,0.08503056317567825,0.06832785159349442,17807.26953125,16118.130859375,1.0545260906219482,1.0055110454559326,1.225038431584835e-06,1.7881393432617188e-07,0.008805101737380028,0.003956865519285202,3332
features 7-relu,3332,93961,147784,802816,802816,11.703927176339286,18.408203125,0.09243867546319962,0.03693366423249245,8685.630859375,5458.20458984375,1.3642072677612305,0.6371051073074341,2.1886080503463745e-08,3.1944364309310913e-07,0.014752669259905815,0.0030236414168030024,3332
features 11-relu,3332,4970,17274,401408,401408,1.2381417410714286,4.303352200255102,0.10528695583343506,0.04612623527646065,523.2761840820312,796.7845458984375,1.0989711284637451,0.5377839207649231,4.482269287109375e-05,3.0901283025741577e-06,0.01878480613231659,0.003224616404622793,3332
classifier 17-relu,3332,53,43,512,512,10.3515625,8.3984375,1.4118119478225708,1.1825333833694458,74.82603454589844,50.84893798828125,5.643430709838867,2.9469475746154785,0.018813177943229675,0.05086253583431244,1.4436073303222656,0.6201015114784241,3332
classifier 20-sigmoid,3332,1,1,1,1,100.0,100.0,0.0692242681980133,0.8296731114387512,0.0692242681980133,0.8296731114387512,0.0692242681980133,0.8296731114387512,0.0692242681980133,0.8296731114387512,,,3332
features 3-relu,3334,158998,195667,1605632,1605632,9.902518136160714,12.186291753029337,0.05518937483429909,0.046200960874557495,8775.0,9040.0029296875,0.748572051525116,0.7127112746238708,2.384185791015625e-07,1.6670674085617065e-07,0.0030286568216979504,0.0017733572749421,3334
features 7-relu,3334,89851,173132,802816,802816,11.19197923309949,21.565589126275512,0.046497128903865814,0.022733235731720924,4177.8134765625,3935.8505859375,0.7981138825416565,0.4632290303707123,5.21540641784668e-08,7.022172212600708e-07,0.006277326960116625,0.0007658337708562613,3334
features 11-relu,3334,4716,12951,401408,401408,1.1748644770408163,3.2263930963010203,0.047193124890327454,0.033501267433166504,222.56277465820312,433.87493896484375,0.7941140532493591,0.37403377890586853,5.21540641784668e-07,5.122274160385132e-07,0.00445230258628726,0.001405813847668469,3334
classifier 17-relu,3334,76,37,512,512,14.84375,7.2265625,0.6148141622543335,0.5116391777992249,46.72587585449219,18.930648803710938,1.8832889795303345,1.2970882654190063,0.0025747567415237427,0.051291950047016144,0.20488688349723816,0.14123043417930603,3334
classifier 20-sigmoid,3334,1,1,1,1,100.0,100.0,0.21455413103103638,0.45488080382347107,0.21455413103103638,0.45488080382347107,0.21455413103103638,0.45488080382347107,0.21455413103103638,0.45488080382347107,,,3334
features 3-relu,3335,144962,166258,1605632,1605632,9.028345224808673,10.354676538584185,0.06765730679035187,0.05779314786195755,9807.73828125,9608.5732421875,0.8544896841049194,0.815889298915863,3.0547380447387695e-07,5.457550287246704e-07,0.0036326320841908455,0.0024059154093265533,3335
features 7-relu,3335,104044,154249,802816,802816,12.959881218112246,19.2134935028699,0.05494534224271774,0.017453351989388466,5716.7333984375,2692.162109375,0.6902079582214355,0.4313220977783203,9.266659617424011e-08,9.375071385875344e-08,0.0072482009418308735,0.0007254046504385769,3335
features 11-relu,3335,3352,26372,401408,401408,0.835060586734694,6.569874043367347,0.03743024915456772,0.03156941384077072,125.4661865234375,832.548583984375,0.7886342406272888,0.4347199499607086,7.02589750289917e-06,1.1887401342391968e-05,0.004937538877129555,0.0007331105880439281,3335
classifier 17-relu,3335,103,45,512,512,20.1171875,8.7890625,0.5754838585853577,1.0483371019363403,59.274837493896484,47.175167083740234,2.4160091876983643,3.391597032546997,0.00022119656205177307,0.003583550453186035,0.20010073482990265,0.6065689921379089,3335
classifier 20-sigmoid,3335,1,1,1,1,100.0,100.0,0.07311725616455078,0.7129513025283813,0.07311725616455078,0.7129513025283813,0.07311725616455078,0.7129513025283813,0.07311725616455078,0.7129513025283813,,,3335
features 3-relu,3336,147511,219829,1605632,1605632,9.187098911830358,13.691119758450254,0.05580393970012665,0.045818228274583817,8231.6953125,10072.1748046875,1.051655650138855,1.006250262260437,1.341104507446289e-07,1.5366822481155396e-07,0.0030292116571217775,0.0016243213322013617,3336
features 7-relu,3336,115508,149601,802816,802816,14.387854751275512,18.634531449298468,0.04939378425478935,0.017551682889461517,5705.376953125,2625.749267578125,0.6289213299751282,0.5373773574829102,9.19681042432785e-09,9.324867278337479e-08,0.0044698696583509445,0.000717508199159056,3336
features 11-relu,3336,2618,26007,401408,401408,0.6522042410714286,6.478944116709185,0.03361166641116142,0.028130946680903435,87.9953384399414,731.6015014648438,0.8844267725944519,0.4130733013153076,4.855915904045105e-06,1.2665987014770508e-06,0.004608607850968838,0.0006151230190880597,3336
classifier 17-relu,3336,99,56,512,512,19.3359375,10.9375,0.4353908896446228,1.0126007795333862,43.10369873046875,56.70563888549805,1.4161068201065063,3.630399227142334,0.02791108936071396,0.0076287854462862015,0.09831292182207108,0.6152986288070679,3336
classifier 20-sigmoid,3336,1,1,1,1,100.0,100.0,0.06747855991125107,0.7273200750350952,0.06747855991125107,0.7273200750350952,0.06747855991125107,0.7273200750350952,0.06747855991125107,0.7273200750350952,,,3336
features 3-relu,3337,82976,152183,1605632,1605632,5.16780931122449,9.47807467713648,0.08936544507741928,0.056402333080768585,7415.18701171875,8583.4765625,0.5581130981445312,0.47155123949050903,1.1296942830085754e-06,2.7194619178771973e-07,0.004856624640524387,0.0025068442337214947,3337
features 7-relu,3337,113326,157841,802816,802816,14.116061463647958,19.660918566645407,0.05740072578191757,0.016603875905275345,6504.99462890625,2620.7724609375,0.8436371684074402,0.419707715511322,9.150244295597076e-08,2.377200871706009e-07,0.010049843229353428,0.000744171382393688,3337
features 11-relu,3337,3350,27448,401408,401408,0.8345623405612245,6.837930484693877,0.04598619043827057,0.03381188586354256,154.05374145507812,928.068603515625,0.8829323649406433,0.5480096340179443,7.469579577445984e-05,2.466375008225441e-06,0.010084475390613079,0.0014071944169700146,3337
classifier 17-relu,3337,90,69,512,512,17.578125,13.4765625,0.4997164011001587,1.264350414276123,44.9744758605957,87.24017333984375,1.708923101425171,3.7214367389678955,0.020897790789604187,0.05389082059264183,0.1749212145805359,0.7331324815750122,3337
classifier 20-sigmoid,3337,1,1,1,1,100.0,100.0,0.3588750958442688,0.8919333219528198,0.3588750958442688,0.8919333219528198,0.3588750958442688,0.8919333219528198,0.3588750958442688,0.8919333219528198,,,3337
features 3-relu,3338,431299,525177,1605632,1605632,26.861634546396683,32.70842883051658,0.08311130106449127,0.06822201609611511,35845.8203125,35828.6328125,0.5643302798271179,0.49371790885925293,1.564621925354004e-07,7.450580596923828e-09,0.004407539498060942,0.0029052256140857935,3338
features 7-relu,3338,108296,52965,802816,802816,13.489516900510203,6.5974021444515305,0.1804010421037674,0.02908061258494854,19536.7109375,1540.254638671875,0.7651469111442566,0.4334437847137451,2.8870999813079834e-08,3.0617229640483856e-08,0.03009963035583496,0.0012944714399054646,3338
features 11-relu,3338,1693,38990,401408,401408,0.42176538584183676,9.713309151785714,0.06110549345612526,0.031352560967206955,103.45159912109375,1222.4364013671875,0.7518796920776367,0.4338533878326416,2.1887943148612976e-05,4.340894520282745e-06,0.008708003908395767,0.0006075321580283344,3338
classifier 17-relu,3338,105,78,512,512,20.5078125,15.234375,0.4924502670764923,1.2923022508621216,51.707275390625,100.79957580566406,1.628358006477356,4.379453182220459,0.011453166604042053,0.012940362095832825,0.1382928490638733,1.0651460886001587,3338
classifier 20-sigmoid,3338,1,1,1,1,100.0,100.0,0.07381104677915573,0.8626410365104675,0.07381104677915573,0.8626410365104675,0.07381104677915573,0.8626410365104675,0.07381104677915573,0.8626410365104675,,,3338
features 3-relu,3339,324200,333863,1605632,1605632,20.19142617984694,20.793245276626276,0.05000150576233864,0.05246632918715477,16210.4873046875,17516.56640625,0.5835342407226562,0.5520263314247131,8.975621312856674e-08,1.7881393432617188e-07,0.0018385821022093296,0.0015019448474049568,3339
features 7-relu,3339,93495,101305,802816,802816,11.645881497130102,12.618707150829081,0.05643778294324875,0.02102036215364933,5276.650390625,2129.4677734375,0.7027822732925415,0.4394587576389313,1.2759119272232056e-07,3.3155083656311035e-07,0.005480246618390083,0.0009086893405765295,3339
features 11-relu,3339,2997,36212,401408,401408,0.7466218909438775,9.021245216836734,0.04296177625656128,0.028899110853672028,128.75643920898438,1046.49462890625,0.7390943169593811,0.44863784313201904,1.5012919902801514e-05,2.0191073417663574e-06,0.005408681929111481,0.0007778902654536068,3339
classifier 17-relu,3339,102,78,512,512,19.921875,15.234375,0.5718550682067871,1.3958858251571655,58.32921600341797,108.87909698486328,2.336350917816162,4.119878768920898,0.0017096512019634247,0.004606887698173523,0.20792073011398315,1.0746524333953857,3339
classifier 20-sigmoid,3339,1,1,1,1,100.0,100.0,0.05922267213463783,0.9106693267822266,0.05922267213463783,0.9106693267822266,0.05922267213463783,0.9106693267822266,0.05922267213463783,0.9106693267822266,,,3339
features 3-relu,3341,207859,234798,1605632,1605632,12.945618921396685,14.623400629783163,0.061458222568035126,0.05268426984548569,12774.64453125,12370.1611328125,0.8182917833328247,0.5284462571144104,4.6938657760620117e-07,6.034970283508301e-07,0.0037935073487460613,0.0018035994144156575,3341
features 7-relu,3341,65575,169004,802816,802816,8.168123206313775,21.0513990752551,0.06242416054010391,0.0374828577041626,4093.46435546875,6334.7529296875,0.6525827646255493,0.6941437125205994,6.100162863731384e-08,1.1897645890712738e-07,0.0062246122397482395,0.0024070271756500006,3341
features 11-relu,3341,8347,8586,401408,401408,2.07943040497449,2.138970822704082,0.07478727400302887,0.0584237165749073,624.2493896484375,501.62603759765625,1.2260407209396362,0.55641770362854,3.082677721977234e-07,1.3746321201324463e-05,0.009209788404405117,0.0054983897134661674,3341
classifier 17-relu,3341,54,40,512,512,10.546875,7.8125,1.5374130010604858,0.7782406210899353,83.02030181884766,31.129623413085938,4.036144733428955,2.7541823387145996,0.009608805179595947,0.0518857017159462,1.1695815324783325,0.4962718188762665,3341
classifier 20-sigmoid,3341,1,1,1,1,100.0,100.0,0.04860499128699303,0.28971558809280396,0.04860499128699303,0.28971558809280396,0.04860499128699303,0.28971558809280396,0.04860499128699303,0.28971558809280396,,,3341
features 3-relu,3342,276496,338346,1605632,1605632,17.22038424744898,21.072449976084183,0.08443435281515121,0.06984002888202667,23345.759765625,23630.09375,0.9319851994514465,0.8774216175079346,1.6298145055770874e-09,5.513429641723633e-07,0.00509529048576951,0.002386999549344182,3342
features 7-relu,3342,111972,123744,802816,802816,13.947405133928573,15.41374362244898,0.12241663783788681,0.027969833463430405,13707.2353515625,3461.09912109375,0.9274047017097473,0.7273579239845276,2.3283064365386963e-08,4.0512531995773315e-07,0.02125878818333149,0.0022837012074887753,3342
features 11-relu,3342,3220,27949,401408,401408,0.8021763392857142,6.962741151147959,0.08744989335536957,0.03737260401248932,281.5886535644531,1044.52685546875,1.3248839378356934,0.8137078285217285,2.5861430913209915e-05,1.864507794380188e-06,0.020502721890807152,0.0027985272463411093,3342
classifier 17-relu,3342,79,50,512,512,15.4296875,9.765625,1.3868273496627808,1.3697293996810913,109.55935668945312,68.4864730834961,5.2691121101379395,4.407173156738281,0.004227563738822937,0.004799496382474899,1.3302184343338013,1.1293302774429321,3342
classifier 20-sigmoid,3342,1,1,1,1,100.0,100.0,0.0007549558067694306,0.9114739894866943,0.0007549558067694306,0.9114739894866943,0.0007549558067694306,0.9114739894866943,0.0007549558067694306,0.9114739894866943,,,3342
features 3-relu,3345,140100,205588,1605632,1605632,8.725536112882654,12.804179288903061,0.051318321377038956,0.03789890184998512,7189.697265625,7791.5595703125,0.7379895448684692,0.6478158235549927,1.1175870895385742e-07,3.725290298461914e-07,0.002792408224195242,0.001262216130271554,3345
features 7-relu,3345,108698,137641,802816,802816,13.539590640943878,17.144775390625,0.04247936233878136,0.017761899158358574,4617.421875,2444.765625,0.5477563738822937,0.3284163773059845,5.390029400587082e-07,5.587935447692871e-09,0.003066128119826317,0.0005763781373389065,3345
features 11-relu,3345,3108,26036,401408,401408,0.7742745535714286,6.48616868622449,0.04142291098833084,0.030750658363103867,128.74240112304688,800.6241455078125,0.6394898891448975,0.49109840393066406,5.541369318962097e-07,1.734122633934021e-06,0.0032494759652763605,0.000751652754843235,3345
classifier 17-relu,3345,69,38,512,512,13.4765625,7.421875,0.4654921591281891,0.8126791715621948,32.11895751953125,30.88180923461914,1.8647422790527344,2.2963345050811768,0.009572923183441162,0.017542965710163116,0.13516584038734436,0.4179233908653259,3345
classifier 20-sigmoid,3345,1,1,1,1,100.0,100.0,0.14399105310440063,0.5912417769432068,0.14399105310440063,0.5912417769432068,0.14399105310440063,0.5912417769432068,0.14399105310440063,0.5912417769432068,,,3345
features 3-relu,3346,78060,119017,1605632,1605632,4.861637037627551,7.412470603475765,0.05062404274940491,0.03676817938685417,3951.712646484375,4376.0380859375,0.7198060154914856,0.5518270134925842,1.0728836059570312e-06,3.688037395477295e-07,0.0034919902682304382,0.0015610608970746398,3346
features 7-relu,3346,97257,178859,802816,802816,12.114482023278061,22.27895308514031,0.022974878549575806,0.017884396016597748,2234.4677734375,3198.78515625,0.49645331501960754,0.47254514694213867,4.417961463332176e-07,2.0815059542655945e-07,0.0009116142173297703,0.0005767499096691608,3346
features 11-relu,3346,4053,21098,401408,401408,1.0096958705357142,5.255998883928571,0.035703711211681366,0.02958965115249157,144.7071533203125,624.282470703125,0.6566399335861206,0.4489251673221588,5.305744707584381e-06,8.684583008289337e-06,0.0030391807667911053,0.0008566027972847223,3346
classifier 17-relu,3346,48,68,512,512,9.375,13.28125,0.5143041014671326,0.8013214468955994,24.686595916748047,54.4898567199707,1.5353471040725708,2.50053334236145,0.03279770165681839,0.045437466353178024,0.12647731602191925,0.4048497974872589,3346
classifier 20-sigmoid,3346,1,1,1,1,100.0,100.0,0.15380147099494934,0.23777826130390167,0.15380147099494934,0.23777826130390167,0.15380147099494934,0.23777826130390167,0.15380147099494934,0.23777826130390167,,,3346
features 3-relu,3347,250011,355093,1605632,1605632,15.570878009406888,22.115466059470663,0.07602077722549438,0.06122373044490814,19006.03125,21740.1171875,0.6313554048538208,0.49950388073921204,2.2631138563156128e-07,1.210719347000122e-08,0.0038252470549196005,0.002106906846165657,3347
features 7-relu,3347,111947,138665,802816,802816,13.944291095344388,17.272326411033163,0.1049080342054367,0.022249165922403336,11744.1396484375,3085.1806640625,0.9711028933525085,0.5553722381591797,2.915330696851015e-07,5.029141902923584e-08,0.02302243746817112,0.0010591221507638693,3347
features 11-relu,3347,3084,23909,401408,401408,0.7682955994897959,5.956283880739796,0.05939256027340889,0.03206968680024147,183.16665649414062,766.754150390625,1.1889084577560425,0.6291102766990662,3.692507743835449e-05,2.5313347578048706e-06,0.011743026785552502,0.0016553292516618967,3347
classifier 17-relu,3347,95,73,512,512,18.5546875,14.2578125,1.079575777053833,1.148565649986267,102.55970001220703,83.84529113769531,3.0613911151885986,3.711683511734009,0.010043002665042877,0.011002868413925171,0.5264096856117249,0.6682054400444031,3347
classifier 20-sigmoid,3347,1,1,1,1,100.0,100.0,0.0016584149561822414,0.9110973477363586,0.0016584149561822414,0.9110973477363586,0.0016584149561822414,0.9110973477363586,0.0016584149561822414,0.9110973477363586,,,3347
features 3-relu,3348,236804,312237,1605632,1605632,14.748335857780612,19.446361308195154,0.05662824586033821,0.043539032340049744,13409.794921875,13594.4970703125,1.0464692115783691,0.637019157409668,1.043081283569336e-07,4.470348358154297e-08,0.003388570388779044,0.0016647728625684977,3348
features 7-relu,3348,114461,94685,802816,802816,14.257438815369897,11.794109733737244,0.06086605414748192,0.022563142701983452,6966.7890625,2136.39111328125,0.6594815254211426,0.32314378023147583,2.071610651910305e-07,2.4533073883503675e-07,0.004942027851939201,0.0007372844847850502,3348
features 11-relu,3348,1941,28611,401408,401408,0.48354791135204084,7.127660634566327,0.05950123444199562,0.02884097211062908,115.49189758300781,825.1690673828125,0.6545059680938721,0.2815292775630951,8.728355169296265e-06,3.501772880554199e-07,0.006867269054055214,0.0006092131952755153,3348
classifier 17-relu,3348,108,55,512,512,21.09375,10.7421875,0.5456867814064026,0.8902660012245178,58.934173583984375,48.964630126953125,1.6745479106903076,3.127232551574707,0.0019026286900043488,0.051882654428482056,0.1627124398946762,0.45535558462142944,3348
classifier 20-sigmoid,3348,1,1,1,1,100.0,100.0,0.41613274812698364,0.6606787443161011,0.41613274812698364,0.6606787443161011,0.41613274812698364,0.6606787443161011,0.41613274812698364,0.6606787443161011,,,3348
features 3-relu,3349,34241,85160,1605632,1605632,2.1325559032206636,5.303830516581633,0.04513305798172951,0.02893320471048355,1545.4010009765625,2463.95166015625,0.4332674741744995,0.41624578833580017,2.723187208175659e-06,4.470348358154297e-08,0.003889245679602027,0.0013749408535659313,3349
features 7-relu,3349,111673,175584,802816,802816,13.910161232461734,21.871014030612244,0.022364314645528793,0.013776823878288269,2497.490234375,2418.98974609375,0.7475560903549194,0.3733357787132263,6.84813130646944e-07,2.9336661100387573e-08,0.0005937424139119685,0.0003028495702892542,3349
features 11-relu,3349,3334,27249,401408,401408,0.8305763711734695,6.788354990433673,0.02774074673652649,0.02868671901524067,92.48765563964844,781.6843872070312,1.127486228942871,0.37729066610336304,3.436580300331116e-05,4.751607775688171e-06,0.004045682959258556,0.0004302632587496191,3349
classifier 17-relu,3349,105,83,512,512,20.5078125,16.2109375,0.4422207176685333,0.9743276238441467,46.43317413330078,80.86919403076172,1.4279265403747559,3.2228949069976807,0.013368822634220123,0.028673000633716583,0.09292490780353546,0.5740185976028442,3349
classifier 20-sigmoid,3349,1,1,1,1,100.0,100.0,0.1909075379371643,0.43696555495262146,0.1909075379371643,0.43696555495262146,0.1909075379371643,0.43696555495262146,0.1909075379371643,0.43696555495262146,,,3349
features 3-relu,3350,95897,101287,1605632,1605632,5.972539162149235,6.308232521524235,0.07275525480508804,0.05466880276799202,6977.0107421875,5537.2392578125,1.0239688158035278,0.9774230718612671,2.980232238769531e-07,5.774199962615967e-07,0.0091776754707098,0.004308158066123724,3350
features 7-relu,3350,97039,169100,802816,802816,12.08732760682398,21.06335698341837,0.037514034658670425,0.023323046043515205,3640.324462890625,3943.927001953125,0.6724947690963745,0.5547615885734558,1.7040292732417583e-07,1.2696546036750078e-08,0.0029813693836331367,0.001455444609746337,3350
features 11-relu,3350,4302,21506,401408,401408,1.0717275191326532,5.357641103316327,0.05665222182869911,0.03824730962514877,243.71786499023438,822.546630859375,0.9422100186347961,0.5259788632392883,1.5371828339993954e-05,3.178603947162628e-06,0.006591054145246744,0.001818119315430522,3350
classifier 17-relu,3350,68,48,512,512,13.28125,9.375,0.7426834106445312,0.8535265922546387,50.502471923828125,40.969276428222656,2.0980069637298584,2.8609044551849365,0.004009628668427467,0.028929362073540688,0.27283433079719543,0.44172579050064087,3350
classifier 20-sigmoid,3350,1,1,1,1,100.0,100.0,0.24022595584392548,0.47038906812667847,0.24022595584392548,0.47038906812667847,0.24022595584392548,0.47038906812667847,0.24022595584392548,0.47038906812667847,,,3350
features 3-relu,3351,285866,329431,1605632,1605632,17.803955078125,20.517216896524236,0.061668261885643005,0.05685777962207794,17628.859375,18730.71484375,0.9789456129074097,0.9303324222564697,3.129243850708008e-07,2.123415470123291e-07,0.002582176588475704,0.0018622006755322218,3351
features 7-relu,3351,99319,125289,802816,802816,12.37132792570153,15.60619120695153,0.08714420348405838,0.02682427689433098,8655.0751953125,3360.786865234375,0.6087567210197449,0.49691104888916016,1.6838312149047852e-06,9.348150342702866e-08,0.011524422094225883,0.0012599260080605745,3351
